-1.54672558646181	-2.24233053894732
1.19052062631597	-2.24233053894732
1.1921915165751	-2.23980564453295
1.19386407856021	-2.23727738768032
1.19553831394387	-2.23474576418859
1.1972142244003	-2.2322107698519
1.19889181160543	-2.22967240045936
1.20057107723684	-2.227130651795
1.20225202297379	-2.22458551963781
1.20393465049723	-2.22203699976171
1.20561896148979	-2.21948508793555
1.20730495763578	-2.21692977992311
1.20899264062119	-2.21437107148309
1.21068201213371	-2.21180895836909
1.21237307386271	-2.20924343632963
1.21406582749925	-2.20667450110812
1.21576027473609	-2.20410214844288
1.21745641726767	-2.2015263740671
1.21915425679014	-2.19894717370886
1.22085379500133	-2.19636454309113
1.22255503360078	-2.19377847793174
1.22425797428974	-2.19118897394338
1.22596261877114	-2.18859602683361
1.22766896874963	-2.18599963230484
1.22937702593156	-2.18339978605431
1.23108679202498	-2.18079648377413
1.23279826873966	-2.17818972115123
1.23451145778709	-2.17557949386736
1.23622636088044	-2.17296579759912
1.23794297973462	-2.17034862801789
1.23966131606625	-2.1677279807899
1.24138137159366	-2.16510385157616
1.24310314803692	-2.16247623603248
1.2448266471178	-2.15984512980946
1.24655187055979	-2.15721052855252
1.24827882008813	-2.15457242790181
1.25000749742975	-2.15193082349229
1.25173790431335	-2.14928571095367
1.25347004246932	-2.14663708591045
1.2552039136298	-2.14398494398184
1.25693951952867	-2.14132928078185
1.25867686190153	-2.13867009191919
1.26041594248573	-2.13600737299734
1.26215676302034	-2.1333411196145
1.26389932524618	-2.13067132736359
1.26564363090582	-2.12799799183226
1.26738968174357	-2.12532110860286
1.26913747950547	-2.12264067325247
1.27088702593932	-2.11995668135285
1.27263832279467	-2.11726912847045
1.27439137182281	-2.11457801016643
1.27614617477681	-2.11188332199663
1.27790273341144	-2.10918505951154
1.27966104948329	-2.10648321825636
1.28142112475066	-2.10377779377091
1.28318296097362	-2.1010687815897
1.28494655991403	-2.09835617724189
1.28671192333546	-2.09563997625126
1.28847905300329	-2.09292017413625
1.29024795068465	-2.09019676640993
1.29201861814844	-2.08746974858
1.29379105716532	-2.08473911614876
1.29556526950773	-2.08200486461315
1.29734125694988	-2.0792669894647
1.29911902126777	-2.07652548618955
1.30089856423915	-2.07378035026844
1.30267988764357	-2.07103157717667
1.30446299326236	-2.06827916238415
1.30624788287861	-2.06552310135537
1.30803455827722	-2.06276338954938
1.30982302124487	-2.06000002241977
1.31161327357001	-2.05723299541473
1.31340531704291	-2.05446230397697
1.31519915345559	-2.05168794354376
1.31699478460191	-2.04890990954691
1.31879221227749	-2.04612819741273
1.32059143827976	-2.04334280256211
1.32239246440794	-2.0405537204104
1.32419529246306	-2.03776094636751
1.32599992424796	-2.03496447583784
1.32780636156725	-2.03216430422027
1.32961460622739	-2.0293604269082
1.33142466003661	-2.02655283928951
1.33323652480496	-2.02374153674655
1.33505020234432	-2.02092651465616
1.33686569446836	-2.01810776838964
1.33868300299257	-2.01528529331275
1.34050212973427	-2.0124590847857
1.34232307651257	-2.00962913816316
1.34414584514843	-2.00679544879423
1.34597043746461	-2.00395801202246
1.34779685528571	-2.00111682318582
1.34962510043814	-1.9982718776167
1.35145517475015	-1.9954231706419
1.35328708005182	-1.99257069758265
1.35512081817504	-1.98971445375456
1.35695639095357	-1.98685443446766
1.35879380022296	-1.98399063502636
1.36063304782064	-1.98112305072943
1.36247413558584	-1.97825167687006
1.36431706535966	-1.97537650873577
1.36616183898503	-1.97249754160848
1.36800845830671	-1.96961477076443
1.36985692517134	-1.96672819147424
1.37170724142737	-1.96383779900286
1.37355940892512	-1.96094358860958
1.37541342951676	-1.95804555554802
1.37726930505632	-1.95514369506614
1.37912703739966	-1.95223800240619
1.38098662840452	-1.94932847280474
1.38284807993049	-1.94641510149268
1.38471139383902	-1.94349788369518
1.38657657199343	-1.94057681463171
1.3884436162589	-1.93765188951603
1.39031252850246	-1.93472310355615
1.39218331059303	-1.93179045195439
1.3940559644014	-1.92885392990731
1.39593049180021	-1.92591353260573
1.397806894664	-1.92296925523473
1.39968517486917	-1.92002109297363
1.401565334294	-1.91706904099598
1.40344737481864	-1.91411309446957
1.40533129832514	-1.91115324855642
1.40721710669743	-1.90818949841275
1.4091048018213	-1.90522183918901
1.41099438558447	-1.90225026602984
1.4128858598765	-1.89927477407408
1.41477922658887	-1.89629535845476
1.41667448761496	-1.89331201429911
1.41857164485002	-1.89032473672852
1.42047070019121	-1.88733352085854
1.42237165553759	-1.88433836179892
1.4242745127901	-1.88133925465354
1.42617927385162	-1.87833619452042
1.42808594062689	-1.87532917649175
1.4299945150226	-1.87231819565385
1.43142737796612	-1.87005698422883
1.43333786189082	-1.86704203566213
1.43477215841396	-1.86477784474644
1.43668455377815	-1.86175892352552
1.4381202853152	-1.85949174942067
1.44003459403127	-1.8564688506142
1.44147176201796	-1.85419868961729
1.44338798600022	-1.85117180828807
1.44482659187373	-1.84889865669177
1.4467447330384	-1.84586778789669
1.44818477823732	-1.84359164198924
1.45010483850254	-1.8405567807793
1.45154632446693	-1.8382776368445
1.45346830575277	-1.83523877826477
1.4549112339241	-1.832956632582
1.45683513815253	-1.82991377167164
1.45827950997374	-1.82762862051583
